,HBASE_ROW_KEY,City,Date,Timestamp,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
5813,Bengaluru_20190228,Bengaluru,20190228,1551292200,50.8,111.32,12.67,38.76,40.15,16.52,0.94,4.87,56.36,3.14,6.74,,125,Moderate
5814,Bengaluru_20190301,Bengaluru,20190301,1551378600,58.18,125.3,13.52,44.64,44.92,19.94,1.05,4.93,53.3,3.44,10.62,,143,Moderate
5815,Bengaluru_20190302,Bengaluru,20190302,1551465000,40.93,95.38,6.74,26.91,26.08,17.74,0.83,4.57,49.67,1.07,4.29,,107,Moderate
5816,Bengaluru_20190303,Bengaluru,20190303,1551551400,36.98,92.75,7.87,30.74,30.01,15.49,0.86,4.87,55.58,1.18,4.21,,114,Moderate
5817,Bengaluru_20190304,Bengaluru,20190304,1551637800,43.15,100.96,5.02,29.23,26.24,15.83,0.8,5.09,63.42,1.04,3.53,,123,Moderate
5818,Bengaluru_20190305,Bengaluru,20190305,1551724200,49.8,112.83,12.78,31.26,33.34,15.93,1.11,4.2,56.77,1.48,4.44,,118,Moderate
5819,Bengaluru_20190306,Bengaluru,20190306,1551810600,53.53,116.45,23.55,35.74,46.05,15.62,1.13,4.12,48.36,2.36,6.99,,128,Moderate
5820,Bengaluru_20190307,Bengaluru,20190307,1551897000,65.98,158.87,41.22,47.25,71.78,17.42,1.44,6.25,39.54,3.82,10.92,,152,Moderate
5821,Bengaluru_20190308,Bengaluru,20190308,1551983400,69.62,141.49,25.8,46.88,58.06,18.21,1.32,7.02,49.42,2.51,7.46,,167,Moderate
5822,Bengaluru_20190309,Bengaluru,20190309,1552069800,51.08,114.17,6.55,27.19,26.56,18.98,1.01,5.51,56.41,1.92,5.91,,151,Moderate
5823,Bengaluru_20190310,Bengaluru,20190310,1552156200,39.45,85.59,3.31,19.09,16.78,14.76,0.81,5.12,47.45,0.92,3.47,,100,Satisfactory
5824,Bengaluru_20190311,Bengaluru,20190311,1552242600,34.4,79.55,4.31,21.93,19.58,13.93,0.75,6.11,55.52,0.79,3.12,,91,Satisfactory
5825,Bengaluru_20190312,Bengaluru,20190312,1552329000,46.15,108.89,6.44,27.97,26.33,15.19,0.8,8.64,67.73,0.88,3.55,,105,Moderate
5826,Bengaluru_20190313,Bengaluru,20190313,1552415400,50.05,120.17,9.24,34.27,33.73,15.2,0.89,9.55,59.27,1.09,4.04,,113,Moderate
5827,Bengaluru_20190314,Bengaluru,20190314,1552501800,43.73,116.74,8.61,29.7,32.81,14.79,0.73,6.55,65.46,0.9,3.55,,118,Moderate
5828,Bengaluru_20190315,Bengaluru,20190315,1552588200,41.75,110.46,8.41,35.68,35.5,14.38,0.89,6.12,54.19,1.01,4.1,,106,Moderate
5829,Bengaluru_20190316,Bengaluru,20190316,1552674600,44.32,118.8,12.34,38.3,37.28,16.05,0.94,5.15,47.32,1.25,4.25,,108,Moderate
5830,Bengaluru_20190317,Bengaluru,20190317,1552761000,45.56,104.35,8.28,34.1,29.69,15.63,0.87,5.01,66.57,1.19,4.14,,115,Moderate
5831,Bengaluru_20190318,Bengaluru,20190318,1552847400,43.24,99.47,5.41,31.64,24.96,16.24,0.8,5.61,67.48,1.05,3.83,,123,Moderate
5832,Bengaluru_20190319,Bengaluru,20190319,1552933800,39.71,94.23,6.67,30.9,26.76,16.07,0.82,5.13,59.72,0.93,3.86,,113,Moderate
5833,Bengaluru_20190320,Bengaluru,20190320,1553020200,39.8,91.98,6.79,27.36,22.43,15,0.73,5.7,57.62,0.97,4.09,,102,Moderate
5834,Bengaluru_20190321,Bengaluru,20190321,1553106600,49.74,94.78,5.97,27.84,21.97,15.24,0.87,5.44,61.82,1.12,4.17,,120,Moderate
5835,Bengaluru_20190322,Bengaluru,20190322,1553193000,44.52,96.39,7.16,30.85,24.89,15.54,0.94,6.86,59.05,1.38,4.47,,122,Moderate
5836,Bengaluru_20190323,Bengaluru,20190323,1553279400,51.6,102.51,6.71,34.12,27.54,15.49,0.97,5.8,58.37,1.33,4.96,,119,Moderate
5837,Bengaluru_20190324,Bengaluru,20190324,1553365800,47.42,93.06,5.81,28.12,23.65,14.79,0.84,6.92,64.14,0.98,3.78,,120,Moderate
5838,Bengaluru_20190325,Bengaluru,20190325,1553452200,46.52,105.51,8.2,34.13,30.32,15.64,0.84,7.66,49.93,1.07,4.35,,97,Satisfactory
5839,Bengaluru_20190326,Bengaluru,20190326,1553538600,48.85,112.26,10,39.23,36.32,15.4,0.93,7.29,57.9,1.07,4.35,,113,Moderate
5840,Bengaluru_20190327,Bengaluru,20190327,1553625000,56.52,121.14,12.4,40.26,38.77,14.3,1.08,6.91,55.64,1.24,4.33,,129,Moderate
5841,Bengaluru_20190328,Bengaluru,20190328,1553711400,61.59,129.96,14.08,47.4,45.48,14.75,1.17,6.72,51.02,1.69,5.78,,148,Moderate
5842,Bengaluru_20190329,Bengaluru,20190329,1553797800,58.92,129.31,11.08,40.64,39.27,16.13,1.14,5.4,62.38,1.7,5.05,,149,Moderate
5843,Bengaluru_20190330,Bengaluru,20190330,1553884200,57.09,123.2,10.17,38.21,35.11,16.53,1.15,4.89,54.03,1.45,5.22,,137,Moderate
5844,Bengaluru_20190331,Bengaluru,20190331,1553970600,55.88,107.85,6.77,32.37,26.85,17.21,0.9,4.68,52.26,1.17,3.9,,135,Moderate
5845,Bengaluru_20190401,Bengaluru,20190401,1554057000,53.46,110.5,11.03,35.35,32.36,16.31,1.01,4.73,49.03,1.21,3.68,,126,Moderate
5846,Bengaluru_20190402,Bengaluru,20190402,1554143400,55.62,123.38,21.63,40.91,46.62,17.78,1.03,5.37,46.15,1.43,4.62,,136,Moderate
5847,Bengaluru_20190403,Bengaluru,20190403,1554229800,53.61,120.13,13.21,40.06,39.47,17.27,0.94,4.96,54.26,1.57,5,,135,Moderate
5848,Bengaluru_20190404,Bengaluru,20190404,1554316200,58.15,108.63,9.22,32.87,32.36,17.41,0.94,6.16,50.92,0.93,3.94,,127,Moderate
5849,Bengaluru_20190405,Bengaluru,20190405,1554402600,46.54,108.25,13.01,37.85,39.93,16.31,1.07,5.22,53.59,1.62,4.05,,130,Moderate
5850,Bengaluru_20190406,Bengaluru,20190406,1554489000,46.55,112.08,7.85,32.46,30.73,16.86,0.95,4.83,64.46,1.33,4.7,,130,Moderate
5851,Bengaluru_20190407,Bengaluru,20190407,1554575400,51.73,103.64,7.95,32.1,30.27,16.3,0.98,4.86,68.41,1.26,3.98,,127,Moderate
5852,Bengaluru_20190408,Bengaluru,20190408,1554661800,52.79,94.86,9.66,34.46,32.46,17.15,0.95,5.66,59.17,1.5,5.02,,125,Moderate
5853,Bengaluru_20190409,Bengaluru,20190409,1554748200,43.88,90.8,9.09,33.09,30.96,19.14,1.09,5.07,66.47,1.49,5.16,,149,Moderate
5854,Bengaluru_20190410,Bengaluru,20190410,1554834600,52.18,107.04,9.84,36.58,32.08,18.58,1.13,4.99,45.42,1.36,4.34,,123,Moderate
5855,Bengaluru_20190411,Bengaluru,20190411,1554921000,49.25,113.7,9.52,34.41,30.94,21.22,0.89,5.76,40.76,1.21,4.38,,112,Moderate
5856,Bengaluru_20190412,Bengaluru,20190412,1555007400,49.46,109,9.95,36.1,33.74,18.23,0.95,5.41,51.55,1.66,4.28,,130,Moderate
5857,Bengaluru_20190413,Bengaluru,20190413,1555093800,47.24,98.37,7.1,30.69,28.27,17.8,0.92,7.4,52.04,0.96,3.18,,109,Moderate
5858,Bengaluru_20190414,Bengaluru,20190414,1555180200,41.74,89.76,6.27,27.4,25.14,15.09,0.78,8.4,56.7,0.26,1.34,,106,Moderate
5859,Bengaluru_20190415,Bengaluru,20190415,1555266600,52.38,92.14,8.34,33.83,31.72,15.92,1.04,7.56,54.29,0.53,2.26,,111,Moderate
5860,Bengaluru_20190416,Bengaluru,20190416,1555353000,40.54,94.39,9.56,33.94,32.87,15.47,0.99,5.95,51.67,0.83,2.61,,115,Moderate
5861,Bengaluru_20190417,Bengaluru,20190417,1555439400,52.84,97.64,11.81,31.76,33.1,17.54,1.16,5.09,38.4,0.99,2.96,,124,Moderate
5862,Bengaluru_20190418,Bengaluru,20190418,1555525800,46.1,72.34,12.61,32.17,31.8,17.34,1.09,4.1,47.27,0.93,3.21,,127,Moderate
5863,Bengaluru_20190419,Bengaluru,20190419,1555612200,42.33,63.83,6.84,29.02,25.65,18.08,0.9,4.55,47.03,0.64,2.55,,107,Moderate
5864,Bengaluru_20190420,Bengaluru,20190420,1555698600,29.75,73.46,7.33,31.84,28.96,16.99,1.02,5.28,55.89,0.74,2.63,,122,Moderate
5865,Bengaluru_20190421,Bengaluru,20190421,1555785000,25.18,69.39,6.37,32.67,27.82,15.03,1.04,4.9,56.53,0.7,2.32,,106,Moderate
5866,Bengaluru_20190422,Bengaluru,20190422,1555871400,40.9,92.48,8.46,31.25,29.57,19.12,1.1,4.83,45.27,0.78,2.64,,107,Moderate
5867,Bengaluru_20190423,Bengaluru,20190423,1555957800,37.08,77.31,7.76,32.12,28.78,16.05,1.31,4.42,57.49,0.81,2.48,,112,Moderate
5868,Bengaluru_20190424,Bengaluru,20190424,1556044200,42.76,85.7,6.94,33.95,29.39,16.2,1.22,4.37,53.21,0.96,2.82,,108,Moderate
5869,Bengaluru_20190425,Bengaluru,20190425,1556130600,57.96,109.49,8.23,36.31,32.06,16.84,1.19,5.35,54.27,0.84,3.48,,126,Moderate
5870,Bengaluru_20190426,Bengaluru,20190426,1556217000,63.83,109.42,5.79,33.66,27.21,18.21,1.08,4.45,57.17,0.74,2.89,,144,Moderate
5871,Bengaluru_20190427,Bengaluru,20190427,1556303400,66.34,123.11,7.59,29.77,27.39,17.39,0.84,4.97,61.68,0.37,1.79,,150,Moderate
5872,Bengaluru_20190428,Bengaluru,20190428,1556389800,61.63,117.36,6.47,30.6,28.62,17.46,1,5.76,53.79,0.76,2.52,,141,Moderate
5873,Bengaluru_20190429,Bengaluru,20190429,1556476200,62.42,108.27,6.84,30.05,27.53,18.56,0.95,4.5,50.57,0.89,2.92,,140,Moderate
5874,Bengaluru_20190430,Bengaluru,20190430,1556562600,53.78,94.01,6.44,23.6,26.58,17.41,0.92,3.88,60.14,0.42,1.75,,124,Moderate
5875,Bengaluru_20190501,Bengaluru,20190501,1556649000,42.75,74.84,7.54,21.81,23.34,15.57,0.99,4.72,55.94,0.23,1.31,,111,Moderate
5876,Bengaluru_20190502,Bengaluru,20190502,1556735400,46.45,102.47,12.06,21.41,27.32,14.92,0.86,4.34,46.73,0.29,1.19,,103,Moderate
5877,Bengaluru_20190503,Bengaluru,20190503,1556821800,47.56,95.06,8.56,22.23,25.52,17.29,0.74,4.43,48.84,0.41,1.52,,112,Moderate
5878,Bengaluru_20190504,Bengaluru,20190504,1556908200,56.62,116.59,7.6,25.08,26.34,18.79,0.85,3.67,51.98,0.93,2.48,,120,Moderate
5879,Bengaluru_20190505,Bengaluru,20190505,1556994600,54.62,110.84,6.9,26.36,25.65,16.93,0.8,4.21,61.04,1.03,2.36,,132,Moderate
5880,Bengaluru_20190506,Bengaluru,20190506,1557081000,52.76,106.65,7.47,27.54,27.94,17.25,0.8,4.03,66.44,1.17,3,,131,Moderate
5881,Bengaluru_20190507,Bengaluru,20190507,1557167400,42.61,87.52,10.42,23.95,27.32,16.41,0.86,4.63,47.19,0.94,2.56,,113,Moderate
5882,Bengaluru_20190508,Bengaluru,20190508,1557253800,33.28,81.91,10.92,25,25.5,15.29,0.88,4.16,34.37,1.17,3.77,,87,Satisfactory
5883,Bengaluru_20190509,Bengaluru,20190509,1557340200,51.42,94.86,17.94,30.32,35.49,19.28,1.36,4.4,37.92,1.75,4.89,,106,Moderate
5884,Bengaluru_20190510,Bengaluru,20190510,1557426600,39.33,93.68,8.88,29.13,27.99,18.45,0.94,4.23,49.37,1.31,3.94,,120,Moderate
5885,Bengaluru_20190511,Bengaluru,20190511,1557513000,40.38,93.84,6.49,27.17,24.4,17.05,0.97,3.64,48.35,1.08,3.39,,105,Moderate
5886,Bengaluru_20190512,Bengaluru,20190512,1557599400,34.41,93.08,9.18,26.85,28.06,16.1,1.06,4.01,41.87,0.85,2.76,,101,Moderate
5887,Bengaluru_20190513,Bengaluru,20190513,1557685800,32.08,86.2,5.34,25.1,22.24,13.94,0.91,4.11,50.16,1.28,2.96,,106,Moderate
5888,Bengaluru_20190514,Bengaluru,20190514,1557772200,31.91,88.8,6.66,24.31,24.52,15.95,0.92,5.41,50.77,1.18,2.57,,88,Satisfactory
5889,Bengaluru_20190515,Bengaluru,20190515,1557858600,33.89,81.23,7.43,24.45,25.03,16.03,1.01,4.29,38.96,0.78,2.4,,96,Satisfactory
5890,Bengaluru_20190516,Bengaluru,20190516,1557945000,38.93,93.74,12.36,34.47,36.97,16.51,1.23,3.69,44.94,1.17,3.7,,102,Moderate
5891,Bengaluru_20190517,Bengaluru,20190517,1558031400,40.64,91.59,14.27,32.51,36.02,17.39,1.19,4.17,36.64,1.42,4.56,,110,Moderate
5892,Bengaluru_20190518,Bengaluru,20190518,1558117800,55.14,118.1,13.73,35.15,35.89,19.2,1.19,4.54,43.17,2.25,5.25,,121,Moderate
5893,Bengaluru_20190519,Bengaluru,20190519,1558204200,51.35,101.63,8.15,27.75,25.63,18.52,0.97,3.86,45.7,1.4,3.42,,116,Moderate
5894,Bengaluru_20190520,Bengaluru,20190520,1558290600,46.82,105.55,8.15,29.22,28.8,18.13,1.06,4.83,40.95,1.14,3.22,,109,Moderate
5895,Bengaluru_20190521,Bengaluru,20190521,1558377000,45.3,93.68,5.1,26.31,23.99,16.95,0.88,4.25,51.87,0.92,1.58,,109,Moderate
5896,Bengaluru_20190522,Bengaluru,20190522,1558463400,40.4,84.74,9.12,28.98,30.39,16.3,1.11,5.69,62.73,1.2,1.31,,107,Moderate
5897,Bengaluru_20190523,Bengaluru,20190523,1558549800,43.26,97.98,12.96,34.61,35.36,17.81,1.04,3.95,34.01,1.43,2.94,,102,Moderate
5898,Bengaluru_20190524,Bengaluru,20190524,1558636200,35.93,75.5,6.87,27.67,26.04,16.8,0.89,5.29,51.84,0.85,2.59,,92,Satisfactory
5899,Bengaluru_20190525,Bengaluru,20190525,1558722600,26.07,71.31,6.76,25.34,25.38,15.38,0.79,5,54.83,0.56,1.99,,82,Satisfactory
5900,Bengaluru_20190526,Bengaluru,20190526,1558809000,22.5,49.25,5.26,26.04,23.18,13.51,0.69,3.85,65.11,0.49,1.73,,91,Satisfactory
5901,Bengaluru_20190527,Bengaluru,20190527,1558895400,25.77,59.78,8.57,32.49,30.96,16.1,0.94,4.44,60.35,0.78,2.67,,92,Satisfactory
5902,Bengaluru_20190528,Bengaluru,20190528,1558981800,38.91,84.93,7.84,25.31,25.24,16.8,0.92,4.07,51.83,0.93,2.9,,92,Satisfactory
5903,Bengaluru_20190529,Bengaluru,20190529,1559068200,28.66,62.28,5.08,24.99,22.09,15.5,0.75,4.82,82.31,0.82,2.12,,112,Moderate
5904,Bengaluru_20190530,Bengaluru,20190530,1559154600,35.18,77.36,5.72,22.93,22.95,14.98,0.79,3.96,64.17,1.18,1.88,,98,Satisfactory
5905,Bengaluru_20190531,Bengaluru,20190531,1559241000,30.29,60.85,6.44,24.81,24.68,13.84,0.82,4.09,69.14,0.88,2.32,,101,Moderate
5906,Bengaluru_20190601,Bengaluru,20190601,1559327400,28.95,64.19,9.57,27.09,29.63,13.43,1.04,4.4,52.56,0.81,2.44,,89,Satisfactory
5907,Bengaluru_20190602,Bengaluru,20190602,1559413800,44.24,64.72,5.18,18.31,19.6,12.94,0.85,4.39,45.14,0.53,1.45,,100,Satisfactory
5908,Bengaluru_20190603,Bengaluru,20190603,1559500200,20.3,42.09,6.5,23.54,24.12,12.08,0.9,4.71,51.34,0.55,1.75,,98,Satisfactory
5909,Bengaluru_20190604,Bengaluru,20190604,1559586600,27.33,61.65,9,24.48,30.04,11.9,0.79,4.54,40.04,0.41,1.52,,69,Satisfactory
5910,Bengaluru_20190605,Bengaluru,20190605,1559673000,28.4,56.09,7.78,23.56,27.22,10.02,0.75,4.73,45.01,0.28,1.27,,78,Satisfactory
5911,Bengaluru_20190606,Bengaluru,20190606,1559759400,25.72,51.53,7.47,27.41,27.68,12.3,1.02,4.17,46.31,0.41,1.57,,78,Satisfactory
5912,Bengaluru_20190607,Bengaluru,20190607,1559845800,25.02,56.96,8.64,31.44,32.77,15.21,0.92,5.38,50.51,0.29,1.49,,102,Moderate
5913,Bengaluru_20190608,Bengaluru,20190608,1559932200,23.54,53.47,6.54,23.49,24.49,14.01,0.81,5.1,54.31,0.16,1.16,,76,Satisfactory
5914,Bengaluru_20190609,Bengaluru,20190609,1560018600,16.31,39.84,5.29,17.7,20.29,12.94,0.66,4.02,50.05,0.11,0.77,,66,Satisfactory
5915,Bengaluru_20190610,Bengaluru,20190610,1560105000,7.85,25.87,6.28,16.77,21.21,11.79,0.62,4.44,45,0.08,0.65,,54,Satisfactory
5916,Bengaluru_20190611,Bengaluru,20190611,1560191400,11.32,30.88,5.87,16.85,20.4,13.18,0.72,4.58,36.82,0.21,0.8,,50,Good
5917,Bengaluru_20190612,Bengaluru,20190612,1560277800,12.8,35.87,6.7,17.93,22.31,13.74,0.61,6.09,30.56,0.43,1.09,,51,Satisfactory
5918,Bengaluru_20190613,Bengaluru,20190613,1560364200,16.38,38.15,7.7,17.76,23.51,12.46,0.66,7.48,25.3,0.66,1.65,,50,Good
5919,Bengaluru_20190614,Bengaluru,20190614,1560450600,22.11,47.2,7.85,18.09,23.77,12.54,0.64,8.44,24.42,1.82,5.73,,59,Satisfactory
5920,Bengaluru_20190615,Bengaluru,20190615,1560537000,23.64,54.09,9.57,20.9,24.36,12.52,0.68,8.45,24.61,1.95,7.15,,69,Satisfactory
5921,Bengaluru_20190616,Bengaluru,20190616,1560623400,22.01,56.08,6.47,18.54,21.24,12.87,0.62,8.99,25.18,2.19,3.2,,63,Satisfactory
5922,Bengaluru_20190617,Bengaluru,20190617,1560709800,25.77,64.03,8.35,21.68,25.92,13.23,0.7,8.36,30.6,1.28,2.92,,61,Satisfactory
5923,Bengaluru_20190618,Bengaluru,20190618,1560796200,28.82,64.96,6.09,20.1,22.94,13.94,0.7,6.23,30.67,0.87,2.34,,70,Satisfactory
5924,Bengaluru_20190619,Bengaluru,20190619,1560882600,25.41,60.88,7.2,20.9,23.52,12.07,0.78,4.91,29.26,1.03,2.69,,74,Satisfactory
5925,Bengaluru_20190620,Bengaluru,20190620,1560969000,24.36,53.32,5.24,18.74,20.57,12,0.65,4.96,32.97,0.69,1.97,,67,Satisfactory
5926,Bengaluru_20190621,Bengaluru,20190621,1561055400,25.35,56.61,5.8,20.66,22.89,12.55,0.74,5.48,38.03,1.42,2.5,,64,Satisfactory
5927,Bengaluru_20190622,Bengaluru,20190622,1561141800,16.58,45.48,4.93,20.04,21.76,12.89,0.69,5.06,38.81,1.31,1.94,,67,Satisfactory
5928,Bengaluru_20190623,Bengaluru,20190623,1561228200,14.8,36.43,4.83,20.19,21.5,12.11,0.67,4.46,37.89,0.8,2.26,,66,Satisfactory
5929,Bengaluru_20190624,Bengaluru,20190624,1561314600,18.54,44.9,6.3,21.39,22.49,13.29,0.71,4.33,32.56,0.87,2.76,,65,Satisfactory
5930,Bengaluru_20190625,Bengaluru,20190625,1561401000,30.39,76.25,6.73,23.04,26.12,13.05,0.76,4.77,30.97,0.97,2.46,,65,Satisfactory
5931,Bengaluru_20190626,Bengaluru,20190626,1561487400,34.69,61.12,7.53,21.39,24.94,13.32,0.76,4.15,25.3,1.45,3.01,,74,Satisfactory
5932,Bengaluru_20190627,Bengaluru,20190627,1561573800,26.44,65.51,7.51,21.17,24.37,12.55,0.72,4.27,28.6,1.2,1.93,,72,Satisfactory
5933,Bengaluru_20190628,Bengaluru,20190628,1561660200,26.98,85.13,7.01,21.09,23.98,7.99,0.68,4.78,33.5,0.94,1.58,,72,Satisfactory
5934,Bengaluru_20190629,Bengaluru,20190629,1561746600,25.37,81.98,6.35,24.27,27.38,9.02,0.72,4.7,37.55,0.5,1.39,,79,Satisfactory
5935,Bengaluru_20190630,Bengaluru,20190630,1561833000,20.16,63.53,5.14,17.51,19.15,10.04,0.63,3.91,33.55,0.36,1.15,,68,Satisfactory
5936,Bengaluru_20190701,Bengaluru,20190701,1561919400,26.89,70.15,6.08,18.8,21.32,9.92,0.71,4.63,35,0.39,1.36,,65,Satisfactory
5937,Bengaluru_20190702,Bengaluru,20190702,1562005800,20.79,62.01,6.09,19.94,23.04,10.46,0.73,5.37,39.44,0.4,1.33,,70,Satisfactory
5938,Bengaluru_20190703,Bengaluru,20190703,1562092200,18.25,60.9,5.89,18.61,21.1,8.4,0.7,4.98,33.59,0.45,1.52,,64,Satisfactory
5939,Bengaluru_20190704,Bengaluru,20190704,1562178600,18.92,60.19,6.44,21.98,23.35,8.71,0.79,5.09,27.13,1.16,1.73,,65,Satisfactory
5940,Bengaluru_20190705,Bengaluru,20190705,1562265000,20.9,57.46,6.03,19.92,23.66,11.62,0.7,5.03,25.86,0.79,1.6,,63,Satisfactory
5941,Bengaluru_20190706,Bengaluru,20190706,1562351400,16.65,51.06,6.2,21.47,25.96,10.2,0.76,5.32,29,0.5,1.65,,62,Satisfactory
5942,Bengaluru_20190707,Bengaluru,20190707,1562437800,19.38,68.71,5.33,18.38,21.55,8.26,0.75,5.3,32.8,0.85,1.36,,69,Satisfactory
5943,Bengaluru_20190708,Bengaluru,20190708,1562524200,17.24,55.7,5.42,16.23,19.26,8.74,0.76,5.8,29.35,0.64,1.42,,58,Satisfactory
5944,Bengaluru_20190709,Bengaluru,20190709,1562610600,19.53,46.87,5.88,16.78,20.78,10.19,0.86,5.41,25.43,0.74,1.66,,64,Satisfactory
5945,Bengaluru_20190710,Bengaluru,20190710,1562697000,31.67,50.35,6.02,19.9,22.32,11.63,0.78,5.79,30.18,0.86,1.34,,68,Satisfactory
5946,Bengaluru_20190711,Bengaluru,20190711,1562783400,23.49,61.32,6.71,24.25,24.61,11.9,0.84,7.22,31.66,0.63,2.06,,86,Satisfactory
5947,Bengaluru_20190712,Bengaluru,20190712,1562869800,20.95,62.33,6.06,22.71,23.18,11.9,0.79,7.87,32.12,0.53,1.82,,71,Satisfactory
5948,Bengaluru_20190713,Bengaluru,20190713,1562956200,20.39,57.91,5.27,21.27,22.77,11.76,0.75,6.01,32.55,0.44,1.35,,62,Satisfactory
5949,Bengaluru_20190714,Bengaluru,20190714,1563042600,19.18,51.48,5.39,20,20.69,11.64,0.74,6.77,31.64,0.56,1.24,,63,Satisfactory
5950,Bengaluru_20190715,Bengaluru,20190715,1563129000,17.84,47.39,6.14,21.24,21.59,10.92,0.8,5.93,32.19,0.5,1.68,,65,Satisfactory
5951,Bengaluru_20190716,Bengaluru,20190716,1563215400,24.91,46.99,6.8,21.88,22.16,12.2,0.8,4.12,25.04,0.55,1.76,,65,Satisfactory
5952,Bengaluru_20190717,Bengaluru,20190717,1563301800,26.83,55,9.37,24.84,26.64,12.84,0.82,3.9,25.39,0.68,2.44,,69,Satisfactory
5953,Bengaluru_20190718,Bengaluru,20190718,1563388200,30.97,62.36,9.88,27.45,28.31,14.47,0.85,4.16,23.45,0.65,2.87,,73,Satisfactory
5954,Bengaluru_20190719,Bengaluru,20190719,1563474600,18.98,37.85,6.92,22.61,22.72,13.99,0.67,4.42,22.89,0.51,1.76,,66,Satisfactory
5955,Bengaluru_20190720,Bengaluru,20190720,1563561000,15.96,42.66,5.09,21.56,21.45,12.36,0.63,7.4,25.53,0.61,1.14,,48,Good
5956,Bengaluru_20190721,Bengaluru,20190721,1563647400,19.24,41.46,6.43,23.64,25.39,11.87,0.67,7.96,25.98,0.4,1.03,,64,Satisfactory
5957,Bengaluru_20190722,Bengaluru,20190722,1563733800,15.91,41.71,6.7,24.64,26.02,11.03,0.69,6.1,27.44,0.36,1.11,,57,Satisfactory
5958,Bengaluru_20190723,Bengaluru,20190723,1563820200,19.14,41.62,6.94,23.99,25.31,11.49,0.75,3.98,24.3,0.4,1.38,,56,Satisfactory
5959,Bengaluru_20190724,Bengaluru,20190724,1563906600,20.89,63.75,6.44,23.42,24.67,12.15,0.67,3.69,25.88,0.58,1.19,,60,Satisfactory
5960,Bengaluru_20190725,Bengaluru,20190725,1563993000,20.67,53.24,7.12,23.58,24.76,11.97,0.77,3.63,23.94,0.5,1.6,,64,Satisfactory
5961,Bengaluru_20190726,Bengaluru,20190726,1564079400,20.33,53.25,6.92,23.49,24.97,11.62,0.73,4.09,21.84,0.44,1.34,,62,Satisfactory
5962,Bengaluru_20190727,Bengaluru,20190727,1564165800,23.21,50.99,5.66,20.93,19.66,11.85,0.64,3.87,24.81,0.39,1.36,,55,Satisfactory
5963,Bengaluru_20190728,Bengaluru,20190728,1564252200,23.3,49.13,7.2,21.15,22.03,11.46,0.71,5.9,25.68,0.31,1.21,,62,Satisfactory
5964,Bengaluru_20190729,Bengaluru,20190729,1564338600,18.61,56.25,5.18,19.89,21.39,11.72,0.68,3.82,25.3,0.32,1.24,,64,Satisfactory
5965,Bengaluru_20190730,Bengaluru,20190730,1564425000,23.14,56.4,5.84,21.54,24.17,11.9,0.72,3.95,23.02,0.52,1.47,,58,Satisfactory
5966,Bengaluru_20190731,Bengaluru,20190731,1564511400,26.99,47.37,5.7,21.64,21.49,11.74,0.66,3.58,23.67,0.75,1.6,,58,Satisfactory
5967,Bengaluru_20190801,Bengaluru,20190801,1564597800,19.87,51.46,5.12,19.76,18.94,11.1,0.69,3.68,23.76,0.56,1.34,,61,Satisfactory
5968,Bengaluru_20190802,Bengaluru,20190802,1564684200,18.45,52.16,6.62,22.04,23.57,11.78,0.75,4.34,21.7,0.43,1.39,,59,Satisfactory
5969,Bengaluru_20190803,Bengaluru,20190803,1564770600,18.13,46.6,6.99,19.08,20.69,11.18,0.65,4.05,25.31,0.35,1.24,,56,Satisfactory
5970,Bengaluru_20190804,Bengaluru,20190804,1564857000,16.26,41.66,9.14,17.21,20.51,10.68,0.69,4.08,23.02,0.49,0.99,,60,Satisfactory
5971,Bengaluru_20190805,Bengaluru,20190805,1564943400,15.08,29.63,9.97,18.83,22.65,11.23,0.65,4.26,17.14,0.45,1.54,,53,Satisfactory
5972,Bengaluru_20190806,Bengaluru,20190806,1565029800,14.76,30.58,10.3,20.9,24.66,11.72,0.71,4.38,18.42,0.47,1.36,,48,Good
5973,Bengaluru_20190807,Bengaluru,20190807,1565116200,14.94,32.65,10.1,20.29,25.36,12.83,0.78,4.52,14.32,0.45,1.43,,57,Satisfactory
5974,Bengaluru_20190808,Bengaluru,20190808,1565202600,14.31,27.28,9.42,19.56,22.47,12.92,0.67,4.1,14.25,0.72,2.23,,53,Satisfactory
5975,Bengaluru_20190809,Bengaluru,20190809,1565289000,15.53,30.16,9.06,21.17,23.29,12.13,0.71,3.44,17.32,0.33,0.93,,55,Satisfactory
5976,Bengaluru_20190810,Bengaluru,20190810,1565375400,13.63,38.48,8.61,22.07,24.99,12.32,0.72,3.53,18.47,0.33,1.21,,49,Good
5977,Bengaluru_20190811,Bengaluru,20190811,1565461800,12.95,38.27,8.35,19.08,21.33,11.74,0.61,3.57,17.76,0.44,1.28,,50,Good
5978,Bengaluru_20190812,Bengaluru,20190812,1565548200,18.62,46.51,12.49,21.34,26.78,14.07,0.78,4.06,17.11,0.76,2.22,,52,Satisfactory
5979,Bengaluru_20190813,Bengaluru,20190813,1565634600,22.1,46.9,12.63,24.49,28.97,14.28,0.93,4.13,18.88,0.48,2.17,,68,Satisfactory
5980,Bengaluru_20190814,Bengaluru,20190814,1565721000,26.64,46.08,10.13,22.95,25.42,14.27,0.81,3.5,22.74,0.36,1.54,,70,Satisfactory
